crown_id,individual,site,year,easting,northing,hsi_path,lidar_path,rgb_path,individual_id,species,species_name,label_site,height,stemDiameter,canopyPosition,plantStatus,plot
HARV_2019_NEON.PLA.D01.HARV.01058_1019,NEON.PLA.D01.HARV.01058,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01058_1019.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01058_1019.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01058_1019.tif,NEON.PLA.D01.HARV.01058,QURU,Quercus rubra L.,HARV,23.3,43.2,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01066_1022,NEON.PLA.D01.HARV.01066,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01066_1022.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01066_1022.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01066_1022.tif,NEON.PLA.D01.HARV.01066,PIST,Pinus strobus L.,HARV,18.2,26.2,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01091_1024,NEON.PLA.D01.HARV.01091,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01091_1024.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01091_1024.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01091_1024.tif,NEON.PLA.D01.HARV.01091,QURU,Quercus rubra L.,HARV,23.3,47.3,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01207_1002,NEON.PLA.D01.HARV.01207,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01207_1002.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01207_1002.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01207_1002.tif,NEON.PLA.D01.HARV.01207,PIST,Pinus strobus L.,HARV,29.3,58.7,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01217_1007,NEON.PLA.D01.HARV.01217,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01217_1007.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01217_1007.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01217_1007.tif,NEON.PLA.D01.HARV.01217,BELE,Betula lenta L.,HARV,18.5,22.5,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01218_1006,NEON.PLA.D01.HARV.01218,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01218_1006.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01218_1006.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01218_1006.tif,NEON.PLA.D01.HARV.01218,PIST,Pinus strobus L.,HARV,21.9,25.2,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01219_1005,NEON.PLA.D01.HARV.01219,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01219_1005.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01219_1005.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01219_1005.tif,NEON.PLA.D01.HARV.01219,BELE,Betula lenta L.,HARV,17.4,21.2,Mostly shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01226_1003,NEON.PLA.D01.HARV.01226,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01226_1003.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01226_1003.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01226_1003.tif,NEON.PLA.D01.HARV.01226,PIST,Pinus strobus L.,HARV,26.0,41.6,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01234_1004,NEON.PLA.D01.HARV.01234,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01234_1004.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01234_1004.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01234_1004.tif,NEON.PLA.D01.HARV.01234,PIST,Pinus strobus L.,HARV,13.5,21.4,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01319_46,NEON.PLA.D01.HARV.01319,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01319_46.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01319_46.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01319_46.tif,NEON.PLA.D01.HARV.01319,QURU,Quercus rubra L.,HARV,11.2,13.0,Mostly shaded,"Live, broken bole",unknown
HARV_2019_NEON.PLA.D01.HARV.01340_47,NEON.PLA.D01.HARV.01340,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01340_47.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01340_47.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01340_47.tif,NEON.PLA.D01.HARV.01340,PIST,Pinus strobus L.,HARV,12.2,21.6,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01364_44,NEON.PLA.D01.HARV.01364,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01364_44.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01364_44.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01364_44.tif,NEON.PLA.D01.HARV.01364,ACRU,Acer rubrum L.,HARV,12.8,11.9,Mostly shaded,"Live, disease damaged",unknown
HARV_2019_NEON.PLA.D01.HARV.01397_4352,NEON.PLA.D01.HARV.01397,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01397_4352.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01397_4352.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01397_4352.tif,NEON.PLA.D01.HARV.01397,PIST,Pinus strobus L.,HARV,19.7,47.0,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01401_1008,NEON.PLA.D01.HARV.01401,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01401_1008.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01401_1008.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01401_1008.tif,NEON.PLA.D01.HARV.01401,PIST,Pinus strobus L.,HARV,25.0,57.4,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01409_1012,NEON.PLA.D01.HARV.01409,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01409_1012.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01409_1012.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01409_1012.tif,NEON.PLA.D01.HARV.01409,PIST,Pinus strobus L.,HARV,26.4,57.9,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01410_1011,NEON.PLA.D01.HARV.01410,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01410_1011.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01410_1011.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01410_1011.tif,NEON.PLA.D01.HARV.01410,PIST,Pinus strobus L.,HARV,29.5,67.5,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01422_1009,NEON.PLA.D01.HARV.01422,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01422_1009.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01422_1009.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01422_1009.tif,NEON.PLA.D01.HARV.01422,PIST,Pinus strobus L.,HARV,22.5,46.5,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01424_1010,NEON.PLA.D01.HARV.01424,HARV,2019,730000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01424_1010.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01424_1010.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01424_1010.tif,NEON.PLA.D01.HARV.01424,PIST,Pinus strobus L.,HARV,21.3,31.9,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01458_50,NEON.PLA.D01.HARV.01458,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01458_50.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01458_50.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01458_50.tif,NEON.PLA.D01.HARV.01458,QURU,Quercus rubra L.,HARV,23.3,43.5,Mostly shaded,"Live, insect damaged",unknown
HARV_2019_NEON.PLA.D01.HARV.01463_45,NEON.PLA.D01.HARV.01463,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01463_45.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01463_45.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01463_45.tif,NEON.PLA.D01.HARV.01463,QURU,Quercus rubra L.,HARV,25.6,53.5,Partially shaded,"Live, insect damaged",unknown
HARV_2019_NEON.PLA.D01.HARV.01481_2272,NEON.PLA.D01.HARV.01481,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01481_2272.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01481_2272.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01481_2272.tif,NEON.PLA.D01.HARV.01481,PIST,Pinus strobus L.,HARV,35.0,78.2,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01483_2273,NEON.PLA.D01.HARV.01483,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01483_2273.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01483_2273.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01483_2273.tif,NEON.PLA.D01.HARV.01483,PIST,Pinus strobus L.,HARV,29.9,49.9,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01485_2271,NEON.PLA.D01.HARV.01485,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01485_2271.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01485_2271.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01485_2271.tif,NEON.PLA.D01.HARV.01485,PIST,Pinus strobus L.,HARV,30.8,51.3,Full sun,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01489_2270,NEON.PLA.D01.HARV.01489,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01489_2270.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01489_2270.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01489_2270.tif,NEON.PLA.D01.HARV.01489,ACSAS,Acer saccharum Marshall var. saccharum,HARV,23.0,26.5,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01499_2268,NEON.PLA.D01.HARV.01499,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01499_2268.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01499_2268.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01499_2268.tif,NEON.PLA.D01.HARV.01499,ACSAS,Acer saccharum Marshall var. saccharum,HARV,24.4,36.3,Mostly shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01651_4353,NEON.PLA.D01.HARV.01651,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01651_4353.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01651_4353.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01651_4353.tif,NEON.PLA.D01.HARV.01651,QURU,Quercus rubra L.,HARV,21.7,45.6,Full sun,Standing dead,unknown
HARV_2019_NEON.PLA.D01.HARV.01660_4351,NEON.PLA.D01.HARV.01660,HARV,2019,725000,4700000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01660_4351.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01660_4351.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01660_4351.tif,NEON.PLA.D01.HARV.01660,QURU,Quercus rubra L.,HARV,22.6,62.5,Full sun,"Live, insect damaged",unknown
HARV_2019_NEON.PLA.D01.HARV.01744_2269,NEON.PLA.D01.HARV.01744,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01744_2269.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01744_2269.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01744_2269.tif,NEON.PLA.D01.HARV.01744,ACRU,Acer rubrum L.,HARV,26.5,31.3,Mostly shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01754_49,NEON.PLA.D01.HARV.01754,HARV,2019,728000,4702000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01754_49.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01754_49.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01754_49.tif,NEON.PLA.D01.HARV.01754,ACRU,Acer rubrum L.,HARV,16.4,20.8,Partially shaded,"Live, disease damaged",unknown
HARV_2019_NEON.PLA.D01.HARV.01765_2266,NEON.PLA.D01.HARV.01765,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01765_2266.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01765_2266.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01765_2266.tif,NEON.PLA.D01.HARV.01765,PIST,Pinus strobus L.,HARV,32.0,76.6,Partially shaded,Live,unknown
HARV_2019_NEON.PLA.D01.HARV.01768_2267,NEON.PLA.D01.HARV.01768,HARV,2019,725000,4701000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/HARV_2019_NEON.PLA.D01.HARV.01768_2267.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/HARV_2019_NEON.PLA.D01.HARV.01768_2267.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/HARV_2019_NEON.PLA.D01.HARV.01768_2267.tif,NEON.PLA.D01.HARV.01768,FRAM2,Fraxinus americana L.,HARV,25.2,37.1,Mostly shaded,Live,unknown
